,Date,ID,Problems_solved,Transactions,T_Month
5053,2020-08-04,136.0,18,897,2020-08-01
5054,2020-08-07,136.0,13,"1,092",2020-08-01
5055,2020-08-08,136.0,17,"2,054",2020-08-01
5056,2020-08-09,136.0,29,0,2020-08-01
5057,2020-08-10,136.0,23,"1,385",2020-08-01
5058,2020-08-11,136.0,19,939,2020-08-01
5059,2020-08-14,136.0,31,922,2020-08-01
5060,2020-08-15,136.0,15,0,2020-08-01
5061,2020-08-16,136.0,47,0,2020-08-01
5062,2020-08-17,136.0,28,"1,159",2020-08-01
5063,2020-08-18,136.0,19,"1,712",2020-08-01
5064,2020-08-20,136.0,16,"1,578",2020-08-01
5065,2020-08-21,136.0,26,469,2020-08-01
5066,2020-08-23,136.0,5,0,2020-08-01
5067,2020-08-24,136.0,18,786,2020-08-01
5068,2020-08-29,136.0,23,"1,097",2020-08-01
5069,2020-08-30,136.0,14,0,2020-08-01
5070,2020-08-31,137.0,25,"1,020",2020-08-01
5071,2020-08-01,137.0,24,"1,134",2020-08-01
5072,2020-08-04,137.0,5,"1,278",2020-08-01
5073,2020-08-05,137.0,46,634,2020-08-01
5074,2020-08-06,137.0,8,"1,113",2020-08-01
5075,2020-08-08,137.0,17,812,2020-08-01
5076,2020-08-09,137.0,14,0,2020-08-01
5077,2020-08-10,137.0,11,"1,118",2020-08-01
5078,2020-08-11,137.0,13,"1,364",2020-08-01
5079,2020-08-12,137.0,15,"1,725",2020-08-01
5080,2020-08-13,137.0,6,0,2020-08-01
5081,2020-08-14,137.0,7,"1,779",2020-08-01
5082,2020-08-15,137.0,3,0,2020-08-01
5083,2020-08-24,137.0,2,"1,787",2020-08-01
5084,2020-08-25,137.0,16,"1,424",2020-08-01
5085,2020-08-26,137.0,12,"1,715",2020-08-01
5086,2020-08-27,137.0,24,"1,866",2020-08-01
5087,2020-08-28,137.0,27,"1,067",2020-08-01
5088,2020-08-29,137.0,15,"4,149",2020-08-01
5089,2020-08-31,248.0,16,"2,426",2020-08-01
5090,2020-08-26,248.0,1,0,2020-08-01
5091,2020-08-27,248.0,4,"4,307",2020-08-01
5092,2020-08-31,138.0,3,0,2020-08-01
5093,2020-08-04,138.0,12,854,2020-08-01
5094,2020-08-05,138.0,2,542,2020-08-01
5095,2020-08-06,138.0,38,590,2020-08-01
5096,2020-08-07,138.0,14,946,2020-08-01
5097,2020-08-10,138.0,31,531,2020-08-01
5098,2020-08-17,138.0,30,921,2020-08-01
5099,2020-08-18,138.0,17,524,2020-08-01
5100,2020-08-24,138.0,24,730,2020-08-01
5101,2020-08-25,138.0,31,421,2020-08-01
5102,2020-08-26,138.0,32,590,2020-08-01
5103,2020-08-27,138.0,40,597,2020-08-01
5104,2020-08-31,138.0,20,566,2020-08-01
5105,2020-08-31,138.0,2,0,2020-08-01
5107,2020-08-03,138.0,12,"1,183",2020-08-01
5108,2020-08-04,138.0,11,"1,347",2020-08-01
5109,2020-08-05,138.0,13,"1,643",2020-08-01
5110,2020-08-06,138.0,11,"1,020",2020-08-01
5111,2020-08-10,138.0,6,"2,138",2020-08-01
5112,2020-08-11,138.0,10,"2,477",2020-08-01
5113,2020-08-12,138.0,10,"3,099",2020-08-01
5114,2020-08-13,138.0,2,"1,614",2020-08-01
5115,2020-08-11,138.0,0,"2,871",2020-08-01
5116,2020-08-12,138.0,0,0,2020-08-01
5117,2020-08-01,138.0,13,"1,581",2020-08-01
5118,2020-08-02,138.0,24,0,2020-08-01
5119,2020-08-06,138.0,3,"1,231",2020-08-01
5120,2020-08-07,138.0,28,868,2020-08-01
5121,2020-08-08,138.0,9,"1,405",2020-08-01
5122,2020-08-09,138.0,13,0,2020-08-01
5123,2020-08-10,138.0,6,238,2020-08-01
5124,2020-08-11,138.0,25,278,2020-08-01
5125,2020-08-12,138.0,15,642,2020-08-01
5126,2020-08-13,138.0,12,"1,372",2020-08-01
5127,2020-08-14,138.0,3,0,2020-08-01
5128,2020-08-15,138.0,7,0,2020-08-01
5129,2020-08-16,259.0,9,0,2020-08-01
5130,2020-08-27,259.0,0,"5,104",2020-08-01
5131,2020-08-28,259.0,3,0,2020-08-01
5132,2020-08-31,279.0,2,0,2020-08-01
5133,2020-08-31,231.0,1,0,2020-08-01
5134,2020-08-26,231.0,2,0,2020-08-01
5135,2020-08-27,231.0,3,0,2020-08-01
5136,2020-08-28,232.0,1,"7,557",2020-08-01
5137,2020-08-26,232.0,0,0,2020-08-01
5138,2020-08-27,232.0,1,0,2020-08-01
5139,2020-08-28,260.0,3,"3,571",2020-08-01
5140,2020-08-27,260.0,3,0,2020-08-01
5141,2020-08-28,260.0,2,0,2020-08-01
5142,2020-08-31,235.0,2,0,2020-08-01
5143,2020-08-26,235.0,1,0,2020-08-01
5144,2020-08-27,235.0,2,0,2020-08-01
5145,2020-08-28,235.0,5,0,2020-08-01
5146,2020-08-31,261.0,2,0,2020-08-01
5147,2020-08-27,301.0,1,0,2020-08-01
5148,2020-08-21,301.0,0,0,2020-08-01
5149,2020-08-05,301.0,10,"2,143",2020-08-01
5150,2020-08-06,301.0,21,984,2020-08-01
5151,2020-08-07,301.0,16,"1,243",2020-08-01
5152,2020-08-08,301.0,15,"1,250",2020-08-01
5153,2020-08-09,301.0,12,0,2020-08-01
5154,2020-08-11,301.0,2,"2,334",2020-08-01
5155,2020-08-12,301.0,27,"1,314",2020-08-01
5156,2020-08-13,301.0,11,256,2020-08-01
5157,2020-08-16,301.0,5,0,2020-08-01
5158,2020-08-17,301.0,22,761,2020-08-01
5159,2020-08-18,301.0,18,"1,113",2020-08-01
5160,2020-08-19,301.0,15,"1,095",2020-08-01
5161,2020-08-20,301.0,8,0,2020-08-01
5162,2020-08-21,237.0,11,715,2020-08-01
5163,2020-08-26,237.0,4,"2,238",2020-08-01
5164,2020-08-27,237.0,4,0,2020-08-01
5165,2020-08-28,237.0,3,"3,171",2020-08-01
5166,2020-08-31,262.0,4,"2,145",2020-08-01
5167,2020-08-27,262.0,0,0,2020-08-01
5168,2020-08-28,241.0,6,"1,859",2020-08-01
5169,2020-08-26,241.0,0,0,2020-08-01
5170,2020-08-27,241.0,0,"1,857",2020-08-01
5171,2020-08-28,242.0,1,0,2020-08-01
5172,2020-08-26,242.0,2,0,2020-08-01
5173,2020-08-27,242.0,5,0,2020-08-01
5174,2020-08-31,243.0,0,"1,306",2020-08-01
5175,2020-08-26,243.0,1,0,2020-08-01
5176,2020-08-27,243.0,0,0,2020-08-01
5177,2020-08-28,243.0,3,0,2020-08-01
5178,2020-08-31,244.0,1,"2,318",2020-08-01
5179,2020-08-26,244.0,1,0,2020-08-01
5180,2020-08-31,139.0,0,0,2020-08-01
5181,2020-08-01,139.0,14,"1,906",2020-08-01
5182,2020-08-02,139.0,11,0,2020-08-01
5183,2020-08-03,139.0,8,878,2020-08-01
5184,2020-08-04,139.0,8,0,2020-08-01
5185,2020-08-05,139.0,5,"1,417",2020-08-01
5186,2020-08-10,139.0,17,"1,222",2020-08-01
5187,2020-08-13,139.0,9,460,2020-08-01
5188,2020-08-14,139.0,7,604,2020-08-01
5189,2020-08-16,139.0,4,0,2020-08-01
5190,2020-08-17,139.0,14,"1,641",2020-08-01
5191,2020-08-18,139.0,10,"1,380",2020-08-01
5192,2020-08-19,139.0,11,"1,423",2020-08-01
5193,2020-08-23,139.0,5,0,2020-08-01
5194,2020-08-24,139.0,20,"1,303",2020-08-01
5195,2020-08-25,139.0,14,557,2020-08-01
5196,2020-08-26,139.0,9,"1,514",2020-08-01
5197,2020-08-27,139.0,8,"1,321",2020-08-01
5198,2020-08-28,139.0,2,"2,803",2020-08-01
5199,2020-08-29,292.0,14,"2,231",2020-08-01
5200,2020-08-01,292.0,20,"2,698",2020-08-01
5201,2020-08-02,292.0,13,0,2020-08-01
5202,2020-08-03,292.0,28,"1,563",2020-08-01
5203,2020-08-04,292.0,38,"2,018",2020-08-01
5204,2020-08-05,292.0,11,535,2020-08-01
5205,2020-08-06,292.0,18,"2,357",2020-08-01
5206,2020-08-07,292.0,33,"1,618",2020-08-01
5207,2020-08-08,292.0,25,"1,240",2020-08-01
5208,2020-08-09,292.0,1,0,2020-08-01
5209,2020-08-10,292.0,27,"1,862",2020-08-01
5210,2020-08-11,292.0,9,"1,051",2020-08-01
5211,2020-08-12,292.0,43,"2,403",2020-08-01
5212,2020-08-13,292.0,31,"1,664",2020-08-01
5213,2020-08-14,292.0,30,"2,059",2020-08-01
5214,2020-08-15,292.0,14,"1,274",2020-08-01
5215,2020-08-16,292.0,12,0,2020-08-01
5216,2020-08-17,292.0,13,"1,293",2020-08-01
5217,2020-08-18,292.0,17,"2,189",2020-08-01
5218,2020-08-19,292.0,14,"1,474",2020-08-01
5219,2020-08-20,140.0,5,"1,860",2020-08-01
5220,2020-08-21,140.0,1,0,2020-08-01
5221,2020-08-21,140.0,0,"1,569",2020-08-01
5222,2020-08-04,140.0,11,"1,840",2020-08-01
5223,2020-08-05,140.0,29,"1,517",2020-08-01
5224,2020-08-06,140.0,11,"1,506",2020-08-01
5225,2020-08-07,140.0,8,"1,889",2020-08-01
5226,2020-08-08,140.0,17,"1,145",2020-08-01
5227,2020-08-09,140.0,5,0,2020-08-01
5228,2020-08-10,140.0,18,805,2020-08-01
5229,2020-08-11,140.0,25,"1,458",2020-08-01
5230,2020-08-12,140.0,24,"1,724",2020-08-01
5231,2020-08-13,140.0,4,"1,280",2020-08-01
5232,2020-08-17,140.0,19,900,2020-08-01
5233,2020-08-18,140.0,27,"1,519",2020-08-01
5234,2020-08-19,140.0,11,896,2020-08-01
5235,2020-08-20,140.0,30,896,2020-08-01
5236,2020-08-21,140.0,21,"1,101",2020-08-01
5237,2020-08-22,140.0,19,761,2020-08-01
5238,2020-08-24,140.0,7,970,2020-08-01
5239,2020-08-25,140.0,22,"1,282",2020-08-01
5240,2020-08-26,140.0,27,843,2020-08-01
5241,2020-08-27,280.0,26,"1,535",2020-08-01
5242,2020-08-20,280.0,0,0,2020-08-01
5243,2020-08-02,280.0,36,0,2020-08-01
5244,2020-08-03,280.0,4,"2,647",2020-08-01
5245,2020-08-04,280.0,1,"1,055",2020-08-01
5246,2020-08-05,280.0,19,"1,568",2020-08-01
5247,2020-08-06,280.0,23,998,2020-08-01
5248,2020-08-08,280.0,16,"1,109",2020-08-01
5249,2020-08-09,280.0,24,0,2020-08-01
5250,2020-08-10,280.0,29,808,2020-08-01
5251,2020-08-11,280.0,10,34,2020-08-01
5252,2020-08-12,280.0,30,958,2020-08-01
5253,2020-08-17,280.0,13,"1,210",2020-08-01
5254,2020-08-18,280.0,26,790,2020-08-01
5255,2020-08-19,280.0,20,"1,221",2020-08-01
5256,2020-08-20,280.0,22,"1,074",2020-08-01
5257,2020-08-21,280.0,11,989,2020-08-01
5258,2020-08-22,280.0,15,967,2020-08-01
5259,2020-08-23,280.0,19,0,2020-08-01
5260,2020-08-31,281.0,13,531,2020-08-01
5261,2020-08-20,281.0,0,315,2020-08-01
5262,2020-08-03,281.0,9,"1,002",2020-08-01
5263,2020-08-04,281.0,40,715,2020-08-01
5264,2020-08-05,281.0,27,668,2020-08-01
5265,2020-08-06,281.0,45,"1,584",2020-08-01
5266,2020-08-07,281.0,32,"1,195",2020-08-01
5267,2020-08-08,281.0,27,"1,269",2020-08-01
5268,2020-08-09,281.0,18,0,2020-08-01
5269,2020-08-11,281.0,14,0,2020-08-01
5270,2020-08-12,281.0,14,651,2020-08-01
5271,2020-08-13,281.0,32,480,2020-08-01
5272,2020-08-14,281.0,45,754,2020-08-01
5273,2020-08-17,281.0,9,"1,130",2020-08-01
5274,2020-08-18,281.0,8,816,2020-08-01
5275,2020-08-19,281.0,28,"1,235",2020-08-01
5276,2020-08-20,281.0,28,"1,287",2020-08-01
5277,2020-08-21,281.0,26,642,2020-08-01
5278,2020-08-31,141.0,31,"1,249",2020-08-01
5279,2020-08-06,141.0,14,626,2020-08-01
5280,2020-08-07,141.0,27,"1,130",2020-08-01
5281,2020-08-08,141.0,17,900,2020-08-01
5282,2020-08-09,141.0,4,0,2020-08-01
5283,2020-08-10,141.0,25,"1,416",2020-08-01
5284,2020-08-11,141.0,5,"2,595",2020-08-01
5285,2020-08-12,141.0,39,"1,202",2020-08-01
5286,2020-08-15,141.0,24,"1,047",2020-08-01
5287,2020-08-17,141.0,28,"1,091",2020-08-01
5288,2020-08-18,141.0,12,"1,428",2020-08-01
5289,2020-08-19,141.0,26,"1,250",2020-08-01
5290,2020-08-20,141.0,28,"1,025",2020-08-01
5291,2020-08-24,141.0,19,"1,437",2020-08-01
5292,2020-08-25,141.0,16,725,2020-08-01
5293,2020-08-26,141.0,41,968,2020-08-01
5294,2020-08-27,141.0,11,"1,480",2020-08-01
5295,2020-08-28,249.0,35,"1,269",2020-08-01
5296,2020-08-01,249.0,11,0,2020-08-01
5297,2020-08-02,249.0,11,0,2020-08-01
5298,2020-08-03,249.0,7,"1,459",2020-08-01
5299,2020-08-04,249.0,11,"1,468",2020-08-01
5300,2020-08-05,249.0,21,859,2020-08-01
5301,2020-08-17,249.0,10,138,2020-08-01
5302,2020-08-26,249.0,35,699,2020-08-01
5303,2020-08-27,249.0,25,"1,159",2020-08-01
5304,2020-08-28,249.0,13,"1,501",2020-08-01
5305,2020-08-29,249.0,13,"1,680",2020-08-01
5306,2020-08-30,142.0,11,0,2020-08-01
5307,2020-08-03,142.0,17,"1,474",2020-08-01
5308,2020-08-04,142.0,18,"1,164",2020-08-01
5309,2020-08-05,142.0,19,"1,221",2020-08-01
5310,2020-08-06,142.0,20,"1,079",2020-08-01
5311,2020-08-07,142.0,15,"1,373",2020-08-01
5312,2020-08-11,142.0,21,976,2020-08-01
5313,2020-08-12,142.0,12,713,2020-08-01
5314,2020-08-13,142.0,26,"1,015",2020-08-01
5315,2020-08-14,142.0,16,582,2020-08-01
5316,2020-08-18,142.0,25,984,2020-08-01
5317,2020-08-19,142.0,24,724,2020-08-01
5318,2020-08-20,142.0,21,764,2020-08-01
5319,2020-08-21,142.0,10,"1,158",2020-08-01
5320,2020-08-24,142.0,8,"1,149",2020-08-01
5321,2020-08-25,142.0,17,"1,287",2020-08-01
5322,2020-08-27,270.0,11,989,2020-08-01
5323,2020-08-03,270.0,28,730,2020-08-01
5324,2020-08-06,270.0,24,820,2020-08-01
5325,2020-08-07,270.0,27,954,2020-08-01
5326,2020-08-11,270.0,13,902,2020-08-01
5327,2020-08-12,270.0,14,"1,466",2020-08-01
5328,2020-08-13,270.0,10,"1,009",2020-08-01
5329,2020-08-17,270.0,23,"1,448",2020-08-01
5330,2020-08-18,270.0,21,915,2020-08-01
5331,2020-08-19,270.0,31,"1,272",2020-08-01
5332,2020-08-20,270.0,14,"1,668",2020-08-01
5333,2020-08-28,143.0,10,"1,821",2020-08-01
5334,2020-08-03,143.0,15,23,2020-08-01
5335,2020-08-04,143.0,11,"1,703",2020-08-01
5336,2020-08-05,143.0,10,"2,232",2020-08-01
5337,2020-08-06,143.0,10,"1,118",2020-08-01
5338,2020-08-07,143.0,13,"3,035",2020-08-01
5339,2020-08-10,143.0,5,"3,405",2020-08-01
5340,2020-08-11,143.0,4,0,2020-08-01
5341,2020-08-12,143.0,3,0,2020-08-01
5342,2020-08-13,143.0,10,"2,903",2020-08-01
5343,2020-08-14,143.0,6,"1,654",2020-08-01
5344,2020-08-17,143.0,10,"1,858",2020-08-01
5345,2020-08-18,143.0,14,0,2020-08-01
5346,2020-08-19,143.0,14,"1,174",2020-08-01
5347,2020-08-20,143.0,13,"1,024",2020-08-01
5348,2020-08-24,143.0,10,"1,689",2020-08-01
5349,2020-08-25,143.0,7,"1,075",2020-08-01
5350,2020-08-26,143.0,3,0,2020-08-01
5351,2020-08-31,144.0,11,"2,312",2020-08-01
5352,2020-08-21,144.0,0,0,2020-08-01
5353,2020-08-02,144.0,4,0,2020-08-01
5354,2020-08-03,144.0,7,"1,606",2020-08-01
5355,2020-08-04,144.0,10,"1,774",2020-08-01
5356,2020-08-05,144.0,18,"2,041",2020-08-01
5357,2020-08-06,144.0,11,"1,512",2020-08-01
5358,2020-08-07,144.0,13,"2,655",2020-08-01
5359,2020-08-09,144.0,11,0,2020-08-01
5360,2020-08-10,144.0,14,"1,567",2020-08-01
5361,2020-08-14,144.0,12,0,2020-08-01
5362,2020-08-15,144.0,10,"1,882",2020-08-01
5363,2020-08-16,144.0,13,0,2020-08-01
5364,2020-08-17,144.0,21,747,2020-08-01
5365,2020-08-18,144.0,3,"1,399",2020-08-01
5366,2020-08-19,144.0,13,909,2020-08-01
5367,2020-08-21,144.0,14,"1,273",2020-08-01
5368,2020-08-22,144.0,13,"2,057",2020-08-01
5369,2020-08-24,144.0,12,"1,415",2020-08-01
5370,2020-08-25,144.0,8,"4,232",2020-08-01
5371,2020-08-26,144.0,5,781,2020-08-01
5372,2020-08-27,144.0,18,"1,066",2020-08-01
5373,2020-08-28,144.0,17,"2,594",2020-08-01
5374,2020-08-31,145.0,12,"2,595",2020-08-01
5375,2020-08-01,145.0,26,"1,104",2020-08-01
5376,2020-08-03,145.0,22,"1,037",2020-08-01
5377,2020-08-05,145.0,34,"1,148",2020-08-01
5378,2020-08-06,145.0,42,867,2020-08-01
5379,2020-08-07,145.0,28,"1,564",2020-08-01
5380,2020-08-10,145.0,19,595,2020-08-01
5381,2020-08-11,145.0,32,"1,326",2020-08-01
5382,2020-08-12,145.0,35,"1,152",2020-08-01
5383,2020-08-13,145.0,22,"1,481",2020-08-01
5384,2020-08-14,145.0,27,"1,328",2020-08-01
5385,2020-08-18,145.0,17,"1,758",2020-08-01
5386,2020-08-19,145.0,18,"1,987",2020-08-01
5387,2020-08-20,145.0,30,506,2020-08-01
5388,2020-08-21,145.0,32,"1,155",2020-08-01
5389,2020-08-22,145.0,14,983,2020-08-01
5390,2020-08-24,145.0,38,"1,183",2020-08-01
5391,2020-08-25,145.0,35,537,2020-08-01
5392,2020-08-26,145.0,19,"1,372",2020-08-01
5393,2020-08-27,145.0,23,"1,224",2020-08-01
5394,2020-08-28,145.0,27,"1,022",2020-08-01
5395,2020-08-31,146.0,26,"1,910",2020-08-01
5396,2020-08-21,146.0,0,0,2020-08-01
5397,2020-08-04,146.0,16,"1,046",2020-08-01
5398,2020-08-05,146.0,19,646,2020-08-01
5399,2020-08-06,146.0,17,412,2020-08-01
5400,2020-08-07,146.0,11,"2,401",2020-08-01
5401,2020-08-09,146.0,8,0,2020-08-01
5402,2020-08-10,146.0,13,"1,509",2020-08-01
5403,2020-08-11,146.0,16,"1,596",2020-08-01
5404,2020-08-12,146.0,20,"1,221",2020-08-01
5405,2020-08-13,146.0,21,"1,097",2020-08-01
5406,2020-08-17,146.0,23,"1,933",2020-08-01
5407,2020-08-18,146.0,17,"1,754",2020-08-01
5408,2020-08-19,146.0,28,"1,647",2020-08-01
5409,2020-08-20,146.0,21,779,2020-08-01
5410,2020-08-21,146.0,17,615,2020-08-01
5411,2020-08-22,146.0,12,"2,023",2020-08-01
5412,2020-08-24,146.0,17,"1,351",2020-08-01
5413,2020-08-25,146.0,20,"1,502",2020-08-01
5414,2020-08-26,146.0,14,"1,155",2020-08-01
5415,2020-08-27,146.0,13,"1,935",2020-08-01
5416,2020-08-28,146.0,13,"1,424",2020-08-01
5417,2020-08-31,147.0,20,"1,207",2020-08-01
5418,2020-08-06,147.0,9,"1,333",2020-08-01
5419,2020-08-07,147.0,20,"3,533",2020-08-01
5420,2020-08-10,147.0,11,0,2020-08-01
5421,2020-08-11,147.0,18,"2,396",2020-08-01
5422,2020-08-12,147.0,9,"3,528",2020-08-01
5423,2020-08-13,147.0,18,"1,787",2020-08-01
5424,2020-08-14,147.0,6,"2,123",2020-08-01
5425,2020-08-17,147.0,16,"2,073",2020-08-01
5426,2020-08-18,147.0,32,"1,720",2020-08-01
5427,2020-08-19,147.0,19,0,2020-08-01
5428,2020-08-20,147.0,16,"1,181",2020-08-01
5429,2020-08-21,147.0,21,"1,145",2020-08-01
5430,2020-08-23,147.0,15,0,2020-08-01
5431,2020-08-24,147.0,25,0,2020-08-01
5432,2020-08-26,148.0,13,"1,673",2020-08-01
5433,2020-08-20,148.0,0,0,2020-08-01
5434,2020-08-21,148.0,0,386,2020-08-01
5435,2020-08-01,148.0,21,"2,018",2020-08-01
5436,2020-08-03,148.0,18,"1,099",2020-08-01
5437,2020-08-04,148.0,15,"1,624",2020-08-01
5438,2020-08-05,148.0,17,"1,699",2020-08-01
5439,2020-08-06,148.0,17,"1,383",2020-08-01
5440,2020-08-10,148.0,24,614,2020-08-01
5441,2020-08-11,148.0,25,995,2020-08-01
5442,2020-08-12,148.0,19,"1,263",2020-08-01
5443,2020-08-13,148.0,24,782,2020-08-01
5444,2020-08-15,148.0,18,976,2020-08-01
5445,2020-08-16,148.0,13,0,2020-08-01
5446,2020-08-17,148.0,15,"1,564",2020-08-01
5447,2020-08-18,148.0,23,"1,179",2020-08-01
5448,2020-08-19,148.0,21,"1,836",2020-08-01
5449,2020-08-20,148.0,28,855,2020-08-01
5450,2020-08-21,148.0,25,879,2020-08-01
5451,2020-08-24,148.0,16,"1,286",2020-08-01
5452,2020-08-25,148.0,29,"1,682",2020-08-01
5453,2020-08-26,148.0,26,790,2020-08-01
5454,2020-08-27,148.0,25,"1,036",2020-08-01
5455,2020-08-28,148.0,29,"1,429",2020-08-01
5456,2020-08-29,148.0,28,"1,219",2020-08-01
5457,2020-08-31,148.0,31,962,2020-08-01
5458,2020-08-20,148.0,0,557,2020-08-01
5459,2020-08-01,148.0,15,"1,203",2020-08-01
5460,2020-08-04,148.0,8,"2,251",2020-08-01
5461,2020-08-05,148.0,25,"1,870",2020-08-01
5462,2020-08-11,148.0,13,"1,450",2020-08-01
5463,2020-08-12,148.0,3,"2,273",2020-08-01
5464,2020-08-13,148.0,4,967,2020-08-01
5465,2020-08-14,148.0,10,513,2020-08-01
5466,2020-08-16,148.0,5,0,2020-08-01
5467,2020-08-17,148.0,13,"1,298",2020-08-01
5468,2020-08-18,148.0,6,"1,772",2020-08-01
5469,2020-08-19,148.0,20,"1,874",2020-08-01
5470,2020-08-20,149.0,20,69,2020-08-01
5471,2020-08-21,149.0,0,311,2020-08-01
5472,2020-08-20,149.0,0,390,2020-08-01
5473,2020-08-20,149.0,0,705,2020-08-01
5474,2020-08-07,149.0,28,867,2020-08-01
5475,2020-08-08,149.0,32,"1,251",2020-08-01
5476,2020-08-09,149.0,17,0,2020-08-01
5477,2020-08-10,149.0,8,"1,187",2020-08-01
5478,2020-08-11,149.0,11,931,2020-08-01
5479,2020-08-13,149.0,32,"1,012",2020-08-01
5480,2020-08-15,149.0,19,"1,301",2020-08-01
5481,2020-08-17,149.0,50,"1,286",2020-08-01
5482,2020-08-18,149.0,24,969,2020-08-01
5483,2020-08-19,149.0,36,938,2020-08-01
5484,2020-08-20,149.0,30,"1,040",2020-08-01
5485,2020-08-21,149.0,36,"1,338",2020-08-01
5486,2020-08-22,149.0,26,"1,009",2020-08-01
5487,2020-08-23,149.0,30,0,2020-08-01
5488,2020-08-24,149.0,33,593,2020-08-01
5489,2020-08-25,149.0,42,815,2020-08-01
5490,2020-08-26,149.0,17,0,2020-08-01
5491,2020-08-28,149.0,39,"1,062",2020-08-01
5492,2020-08-31,293.0,43,"1,352",2020-08-01
5493,2020-08-01,293.0,26,0,2020-08-01
5494,2020-08-07,293.0,18,0,2020-08-01
5495,2020-08-08,293.0,20,0,2020-08-01
5496,2020-08-11,293.0,19,0,2020-08-01
5497,2020-08-14,293.0,5,0,2020-08-01
5498,2020-08-07,293.0,2,0,2020-08-01
5499,2020-08-08,293.0,1,0,2020-08-01
5500,2020-08-14,293.0,14,0,2020-08-01
5501,2020-08-15,293.0,10,0,2020-08-01
5502,2020-08-03,293.0,16,0,2020-08-01
5503,2020-08-05,293.0,0,0,2020-08-01
5504,2020-08-10,293.0,6,0,2020-08-01
5505,2020-08-11,293.0,7,0,2020-08-01
5506,2020-08-12,293.0,7,0,2020-08-01
5507,2020-08-13,293.0,10,0,2020-08-01
5508,2020-08-03,293.0,1,0,2020-08-01
5509,2020-08-04,293.0,1,0,2020-08-01
5511,2020-08-10,293.0,1,0,2020-08-01
5513,2020-08-04,150.0,2,0,2020-08-01
5514,2020-08-29,150.0,1,0,2020-08-01
5515,2020-08-01,150.0,14,0,2020-08-01
5516,2020-08-03,150.0,8,0,2020-08-01
5517,2020-08-04,150.0,15,0,2020-08-01
5518,2020-08-05,150.0,8,0,2020-08-01
5519,2020-08-06,150.0,10,0,2020-08-01
5520,2020-08-07,150.0,15,0,2020-08-01
5521,2020-08-10,150.0,9,0,2020-08-01
5522,2020-08-24,150.0,11,0,2020-08-01
5523,2020-08-25,150.0,8,0,2020-08-01
5524,2020-08-26,150.0,9,0,2020-08-01
5525,2020-08-29,150.0,14,0,2020-08-01
5526,2020-08-31,150.0,2,0,2020-08-01
5527,2020-08-03,150.0,4,0,2020-08-01
5528,2020-08-06,150.0,2,0,2020-08-01
5529,2020-08-07,150.0,2,0,2020-08-01
5530,2020-08-10,150.0,1,0,2020-08-01
5531,2020-08-24,150.0,4,0,2020-08-01
5532,2020-08-25,150.0,2,0,2020-08-01
5533,2020-08-26,150.0,1,0,2020-08-01
5534,2020-08-31,150.0,8,0,2020-08-01
5535,2020-08-24,151.0,0,0,2020-08-01
5536,2020-08-01,151.0,20,0,2020-08-01
5537,2020-08-03,151.0,17,0,2020-08-01
5538,2020-08-04,151.0,25,0,2020-08-01
5539,2020-08-05,151.0,21,0,2020-08-01
5540,2020-08-06,151.0,16,0,2020-08-01
5541,2020-08-24,151.0,20,0,2020-08-01
5542,2020-08-03,151.0,3,0,2020-08-01
5543,2020-08-05,151.0,1,0,2020-08-01
5544,2020-08-06,151.0,2,0,2020-08-01
5545,2020-08-24,152.0,1,0,2020-08-01
5546,2020-08-29,152.0,12,0,2020-08-01
5547,2020-08-03,152.0,29,0,2020-08-01
5548,2020-08-06,152.0,8,0,2020-08-01
5549,2020-08-07,152.0,1,0,2020-08-01
5550,2020-08-08,152.0,17,0,2020-08-01
5551,2020-08-10,152.0,17,0,2020-08-01
5552,2020-08-11,152.0,24,0,2020-08-01
5553,2020-08-24,152.0,24,0,2020-08-01
5554,2020-08-26,152.0,18,0,2020-08-01
5555,2020-08-28,152.0,20,0,2020-08-01
5556,2020-08-29,152.0,6,0,2020-08-01
5557,2020-08-31,152.0,17,0,2020-08-01
5559,2020-08-07,152.0,26,0,2020-08-01
5560,2020-08-26,152.0,1,0,2020-08-01
5561,2020-08-31,152.0,8,0,2020-08-01
5563,2020-08-28,153.0,0,0,2020-08-01
5564,2020-08-03,153.0,15,264,2020-08-01
5565,2020-08-04,153.0,17,722,2020-08-01
5566,2020-08-05,153.0,30,125,2020-08-01
5567,2020-08-10,153.0,13,0,2020-08-01
5568,2020-08-11,153.0,16,881,2020-08-01
5569,2020-08-12,153.0,11,0,2020-08-01
5570,2020-08-18,153.0,10,0,2020-08-01
5571,2020-08-19,153.0,8,326,2020-08-01
5572,2020-08-20,153.0,11,572,2020-08-01
5573,2020-08-21,153.0,14,962,2020-08-01
5574,2020-08-24,153.0,13,"1,812",2020-08-01
5575,2020-08-25,153.0,14,516,2020-08-01
5576,2020-08-26,153.0,10,690,2020-08-01
5577,2020-08-28,153.0,29,0,2020-08-01
5578,2020-08-31,154.0,21,712,2020-08-01
5579,2020-08-21,154.0,0,0,2020-08-01
5580,2020-08-03,154.0,9,0,2020-08-01
5581,2020-08-04,154.0,8,0,2020-08-01
5582,2020-08-05,154.0,18,0,2020-08-01
5583,2020-08-06,154.0,10,"1,038",2020-08-01
5584,2020-08-10,154.0,16,812,2020-08-01
5585,2020-08-11,154.0,6,"1,118",2020-08-01
5586,2020-08-12,154.0,11,"1,086",2020-08-01
