Year,Month,Day,Season,Hour,Day_Time,Price,Number_Bikes,holiday,weekday,workingday,weather_forecast
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
,,,,12,,,,,,,
,,,,13,,,,,,,
,,,,14,,,,,,,
,,,,15,,,,,,,
,,,,16,,,,,,,
,,,,17,,,,,,,
,,,,18,,,,,,,
,,,,19,,,,,,,
,,,,20,,,,,,,
,,,,21,,,,,,,
,,,,22,,,,,,,
,,,,23,,,,,,,
,,,,0,,,,,,,
,,,,1,,,,,,,
,,,,2,,,,,,,
,,,,3,,,,,,,
,,,,4,,,,,,,
,,,,5,,,,,,,
,,,,6,,,,,,,
,,,,7,,,,,,,
,,,,8,,,,,,,
,,,,9,,,,,,,
,,,,10,,,,,,,
,,,,11,,,,,,,
